Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4xgmDXnGs7cadPt8JPSTdK,"The Atomium Part 2","Avec Laudenum","Stars Of The Lid",1999,643266,26,false,,2021-10-20T18:30:59Z,"ambient,drone,post-rock,space music,minimalism,neoclassical","kranky",0.0644,0.0287,8,-29.808,1,0.0398,0.864,0.948,0.118,0.0378,71.859,4
spotify:track:4UTAaPcuUUbNz7LoKE6f5X,"Uncertain Instruction","Irrational Overcast","K. Leimer",2019-07-05,168500,29,false,,2021-10-20T18:30:59Z,"ambient,drone,experimental","First Terrace Records",0.391,0.424,5,-17.885,0,0.0568,0.89,0.88,0.106,0.0708,121.342,4
spotify:track:5izeejNRBGeWrmEXTdInry,"Parkstone Melody II","The Four Worlds","Mark Pritchard",2018-03-23,184346,22,false,,2021-10-20T18:30:59Z,"idm","Warp Records",0.196,0.122,5,-23.571,1,0.0379,0.871,0.916,0.293,0.0403,118.672,1
spotify:track:1Xa2vZse6Faqw1bCfKBQUF,"An Index Of Metals II","Evening Star","Robert Fripp,Brian Eno",1975-12,152062,24,false,,2021-10-20T18:30:59Z,"ambient,art rock,progressive rock,drone,experimental,krautrock,minimalism,glam rock,space music","Discipline Global Mobile",0.0856,0.411,3,-17.052,1,0.0538,0.986,0.87,0.66,0.0281,85.626,1
spotify:track:3j42kvMTc7rDaxrt0vFMwt,"Theme Number Sixty Eight","Black Mill Tapes (10th Anniversary Box)","Pye Corner Audio",2020-12-18,110680,27,false,,2021-10-20T18:30:59Z,"idm,space rock,ambient","Lapsus",0.312,0.262,10,-14.232,0,0.0386,0.636,0.906,0.177,0.215,119.11,3
spotify:track:26XyyAXLjXU4a1TVkwzjd0,"Lost At Sea - Kelly Moran remix","Lost At Sea (Kelly Moran remix)","Malibu,Kelly Moran",2020-12-15,296681,30,false,,2021-10-20T18:30:59Z,"ambient,drone,experimental,neoclassical","UNO NYC",0.161,0.25,8,-16.787,0,0.0397,0.78,0.956,0.119,0.0365,130.992,4
spotify:track:4yeZjih89tXzsvaktkfJU4,"My Orange Life-jacket","Built To Fall Ep","Donato Wharton",2004-06-28,247493,8,false,,2021-10-20T18:30:59Z,"idm,glitch,drone,ambient","City Centre Offices",0.312,0.278,7,-17.813,1,0.0602,0.742,0.875,0.155,0.165,81.431,1
spotify:track:5ZbogTxgCSFk6tjok4lFs3,"Sleeping And Listening On The Beach","Coastal Railroads In Memories","Chihei Hatakeyama",2016-10-12,450958,40,false,,2021-10-20T18:30:59Z,"drone,ambient,space music","white paddy mountain",0.142,0.0121,2,-32.504,1,0.0396,0.992,0.941,0.107,0.0379,72.49,4
spotify:track:6ZCTQeAtfpoUE2iMehzsvI,"In The Shadow Of","Volume One: Dilemmas Of Identity","Nate Young",2019-02-08,293773,12,false,,2021-10-20T18:30:59Z,"experimental","Lower Floor",0.178,0.00341,1,-16.989,1,0.0468,0.754,0.926,0.106,0.34,129.033,1
spotify:track:6bHQyX0G9QEjpna830dvBt,"Silenzio Solare","Silenzio Solare","Fera",2024-05-13,183196,7,false,,2024-05-29T02:05:00Z,"experimental","Maple Death Records",0.188,0.261,1,-15.726,1,0.0414,0.223,0.675,0.119,0.0381,115.41,3
spotify:track:5Rvvv94WBHJ7xBTv4wDqzV,"Atlantic Diva","Atlantic Diva","Malibu",2022-11-16,243921,32,false,,2022-11-17T21:55:33Z,"ambient,drone","UNO NYC",0.0734,0.0926,8,-18.56,1,0.0467,0.0952,0.737,0.107,0.0268,80.709,3
spotify:track:2YkMGSJ1NgdPoHu7TsxtGO,"77 Million Paintings","Music For Installations","Brian Eno",2018-05-04,2640040,21,false,,2021-10-20T18:30:59Z,"ambient,krautrock,art rock,minimalism,drone,glam rock,space music","UMC (Universal Music Catalogue)",0.0638,0.107,6,-24.936,1,0.0367,0.941,0.914,0.0927,0.027,65.186,4
spotify:track:2w93bMHBSz4rdQ1MeF5O9b,"Here Comes The Tooth","Music For Babies","Howie B.",1996-01-01,251826,10,false,,2021-10-20T18:30:59Z,"trip hop,big beat,downtempo","Polydor Records",0.192,0.229,5,-23.846,1,0.033,0.935,0.807,0.23,0.644,80.942,4
spotify:track:7pgppFshHrhZ1fpVP1NsR3,"Analogische Memories - Piano","Theory of Colours - Versions","Dauwd",2018-07-13,258188,16,false,,2021-10-20T18:30:59Z,"lo-fi house","Technicolour",0.267,0.19,11,-16.642,1,0.0339,0.928,0.926,0.11,0.0458,105.069,1
spotify:track:0hAM2VDYMWzAgtCVZXA6Qr,"A Midsummer Nice Dream","A Midsummer Nice Dream","Ochre",2004-11-29,170000,33,false,,2021-10-20T18:30:59Z,"idm,glitch","EmuBands",0.454,0.215,6,-19.522,0,0.0298,0.938,0.936,0.0958,0.114,118.013,3
spotify:track:3QXgUj7mbOfySHyz7zqZt1,"Electron Central","Swirlings","Pulse Emitter",2020-01-17,449174,15,false,,2021-10-20T18:30:59Z,"drone,vaporwave,ambient","Hausu Mountain",0.412,0.47,7,-13.893,1,0.0341,0.569,0.869,0.122,0.0709,108.914,4
spotify:track:1ppKZpK8PEtCl7W6zVKdhx,"A man with two watches","Sollbruchstelle 3 - Snacks of Carelessness","Jas Shaw",2021-04-23,311548,19,false,,2021-10-20T18:30:59Z,"","Delicacies",0.647,0.0914,11,-21.818,1,0.0379,0.94,0.945,0.114,0.0382,109.551,3
spotify:track:57ZOlqlhmsl9GwXx7urMBm,"Chladná Voda","Bečvou","Tomáš Niesner",2022-04-01,249000,9,false,,2022-04-13T01:37:27Z,"","Warm Winters Ltd.",0.0964,0.497,0,-14.309,1,0.0852,0.00288,0.836,0.929,0.0391,88.34,3
spotify:track:1yOj6SKeaEpGYwVbhMN9a7,"How to build an automaton","Welfare / Practice","Lucy Liyou",2022-05-20,231731,20,false,,2021-10-20T18:30:59Z,"ambient,experimental","American Dreams Records",0.0987,0.0281,0,-30.028,0,0.039,0.961,0.391,0.108,0.0381,174.275,3
spotify:track:5ja2D6G7nq2rC3xCeFaMBH,"Blue Surround","Infinite Echo","Seahawks",2022-11-04,188000,24,false,,2022-11-10T13:44:48Z,"","Cascine",0.657,0.355,4,-19.181,0,0.0282,0.726,0.936,0.0829,0.814,108.015,4
